station_complex_id,station_complex,latitude,longitude,traffic_00,traffic_01,traffic_02,traffic_03,traffic_04,traffic_05,traffic_06,traffic_07,traffic_08,traffic_09,traffic_10,traffic_11,traffic_12,traffic_13,traffic_14,traffic_15,traffic_16,traffic_17,traffic_18,traffic_19,traffic_20,traffic_21,traffic_22,traffic_23,peak_original,peak_hour_original,traffic_00_120,traffic_01_120,traffic_02_120,traffic_03_120,traffic_04_120,traffic_05_120,traffic_06_120,traffic_07_120,traffic_08_120,traffic_09_120,traffic_10_120,traffic_11_120,traffic_12_120,traffic_13_120,traffic_14_120,traffic_15_120,traffic_16_120,traffic_17_120,traffic_18_120,traffic_19_120,traffic_20_120,traffic_21_120,traffic_22_120,traffic_23_120,traffic_00_140,traffic_01_140,traffic_02_140,traffic_03_140,traffic_04_140,traffic_05_140,traffic_06_140,traffic_07_140,traffic_08_140,traffic_09_140,traffic_10_140,traffic_11_140,traffic_12_140,traffic_13_140,traffic_14_140,traffic_15_140,traffic_16_140,traffic_17_140,traffic_18_140,traffic_19_140,traffic_20_140,traffic_21_140,traffic_22_140,traffic_23_140,traffic_00_160,traffic_01_160,traffic_02_160,traffic_03_160,traffic_04_160,traffic_05_160,traffic_06_160,traffic_07_160,traffic_08_160,traffic_09_160,traffic_10_160,traffic_11_160,traffic_12_160,traffic_13_160,traffic_14_160,traffic_15_160,traffic_16_160,traffic_17_160,traffic_18_160,traffic_19_160,traffic_20_160,traffic_21_160,traffic_22_160,traffic_23_160,hours_exceed_120,hours_exceed_140,hours_exceed_160
223,"Lexington Av/63 St (F,Q)",40.76463,-73.96611,13.67408124,5.833540373,3.459183673,2.87267525,3.258426966,6.751334045,14.10940325,38.18023256,65.0640599,54.68988955,43.54755997,49.08415842,54.61443806,61.6882494,80.29346093,104.9678457,123.3178543,145.4051037,118.2214342,82.32840722,57.23977546,40.90125523,33.04048583,27.10084034,145.4051037,traffic_17,16.40889749,7.000248447,4.151020408,3.4472103,3.91011236,8.101600854,16.93128391,45.81627907,78.07687188,65.62786746,52.25707196,58.9009901,65.53732568,74.02589928,96.35215311,125.9614148,147.9814251,174.4861244,141.865721,98.79408867,68.68773055,49.08150628,39.648583,32.5210084,19.14371373,8.166956522,4.842857143,4.021745351,4.561797753,9.451867663,19.75316456,53.45232558,91.08968386,76.56584537,60.96658395,68.71782178,76.46021329,86.36354916,112.4108453,146.9549839,172.644996,203.5671451,165.5100079,115.2597701,80.13568565,57.26175732,46.25668016,37.94117647,21.87852998,9.333664596,5.534693878,4.596280401,5.213483146,10.80213447,22.57504521,61.08837209,104.1024958,87.50382328,69.67609595,78.53465347,87.3831009,98.70119904,128.4695375,167.9485531,197.3085669,232.6481659,189.1542947,131.7254516,91.58364074,65.44200837,52.86477733,43.36134454,"['traffic_16', 'traffic_17']","['traffic_15', 'traffic_16', 'traffic_17', 'traffic_18']","['traffic_15', 'traffic_16', 'traffic_17', 'traffic_18']"
223,"Lexington Av/63 St (F,Q)",40.76463,-73.96611,13.04161782,5.612686567,3.654654655,2.805894309,3.381319623,6.367567568,14.13684801,35.86611313,70.9411157,54.96423097,43.94458697,49.45249101,54.9969985,61.27309645,73.77197388,102.0489372,127.5430398,141.7432836,119.1784816,82.54324056,60.90401219,42.3282881,35.30282427,25.01851852,141.7432836,traffic_17,15.64994138,6.735223881,4.385585586,3.367073171,4.057583548,7.641081081,16.96421761,43.03933576,85.12933884,65.95707716,52.73350436,59.34298921,65.9963982,73.52771574,88.52636866,122.4587247,153.0516478,170.0919403,143.014178,99.05188867,73.08481463,50.79394572,42.36338912,30.02222222,18.25826495,7.857761194,5.116516517,3.928252033,4.733847472,8.914594595,19.79158721,50.21255838,99.31756198,76.94992335,61.52242175,69.23348742,76.9957979,85.78233503,103.2807634,142.8685121,178.5602558,198.440597,166.8498743,115.5605368,85.26561706,59.25960334,49.42395397,35.02592593,20.86658851,8.980298507,5.847447447,4.489430894,5.410111397,10.18810811,22.61895681,57.38578101,113.5057851,87.94276955,70.31133915,79.12398562,87.9951976,98.03695431,118.0351582,163.2782996,204.0688637,226.7892537,190.6855706,132.0691849,97.4464195,67.72526096,56.48451883,40.02962963,"['traffic_16', 'traffic_17', 'traffic_18']","['traffic_15', 'traffic_16', 'traffic_17', 'traffic_18']","['traffic_15', 'traffic_16', 'traffic_17', 'traffic_18']"
185,Liberty Av (C),40.67454,-73.896545,2.627260083,1.627009646,1.535714286,1.714611872,2.648322148,6.422135162,11.31308411,16.32059079,15.09090909,9.476610768,8.252220249,7.774222222,7.669347632,9.211330935,10.52321429,11.34313725,11.84331797,11.14299065,6.757056452,5.02757158,3.822633297,3.157509158,2.916449086,2.552136752,16.32059079,traffic_07,3.1527121,1.952411576,1.842857143,2.057534247,3.177986577,7.706562194,13.57570093,19.58470895,18.10909091,11.37193292,9.902664298,9.329066667,9.203217158,11.05359712,12.62785714,13.61176471,14.21198157,13.37158879,8.108467742,6.033085896,4.587159956,3.789010989,3.499738903,3.062564103,3.678164117,2.277813505,2.15,2.400456621,3.707651007,8.990989226,15.83831776,22.84882711,21.12727273,13.26725508,11.55310835,10.88391111,10.73708668,12.89586331,14.7325,15.88039216,16.58064516,15.60018692,9.459879032,7.038600212,5.351686616,4.420512821,4.083028721,3.572991453,4.203616134,2.603215434,2.457142857,2.743378995,4.237315436,10.27541626,18.10093458,26.11294526,24.14545455,15.16257723,13.2035524,12.43875556,12.27095621,14.7381295,16.83714286,18.14901961,18.94930876,17.82878505,10.81129032,8.044114528,6.116213275,5.052014652,4.666318538,4.083418803,"['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08', 'traffic_16']","['traffic_06', 'traffic_07', 'traffic_08', 'traffic_14', 'traffic_15', 'traffic_16', 'traffic_17']"
185,Liberty Av (C),40.67454,-73.896545,2.799200799,1.805615551,1.825242718,1.920391061,2.922800718,6.722438392,10.82224838,16.11748634,15.02764228,9.667981962,8.346857143,8.259988745,8.562251279,9.428814521,10.70555244,11.91893424,11.71651786,11.06707658,7.06954282,5.523549488,4.261594203,3.851666667,3.028764805,2.695402299,16.11748634,traffic_07,3.359040959,2.166738661,2.190291262,2.304469274,3.507360862,8.06692607,12.98669806,19.34098361,18.03317073,11.60157835,10.01622857,9.911986494,10.27470153,11.31457742,12.84666293,14.30272109,14.05982143,13.28049189,8.483451384,6.628259386,5.113913043,4.622,3.634517766,3.234482759,3.918881119,2.527861771,2.555339806,2.688547486,4.091921005,9.411413748,15.15114773,22.56448087,21.03869919,13.53517475,11.6856,11.56398424,11.98715179,13.20034033,14.98777342,16.68650794,16.403125,15.49390721,9.897359948,7.732969283,5.966231884,5.392333333,4.240270728,3.773563218,4.478721279,2.888984881,2.92038835,3.072625698,4.676481149,10.75590143,17.31559741,25.78797814,24.04422764,15.46877114,13.35497143,13.21598199,13.69960205,15.08610323,17.1288839,19.07029478,18.74642857,17.70732253,11.31126851,8.837679181,6.818550725,6.162666667,4.846023689,4.312643678,"['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08', 'traffic_15', 'traffic_16']","['traffic_06', 'traffic_07', 'traffic_08', 'traffic_14', 'traffic_15', 'traffic_16', 'traffic_17']"
135,Livonia Av (L),40.66404,-73.90057,2.448214286,1.772300469,1.862470862,2.001934236,3.377099237,6.653728294,13.74535316,22.14109347,18.52024117,11.74311111,7.817307692,7.671519563,8.363954506,10.03291815,11.16383169,13.41043478,13.3892922,12.83577982,10.17527675,8.403458213,6.805555556,5.780595369,4.663310962,3.699494949,22.14109347,traffic_07,2.937857143,2.126760563,2.234965035,2.402321083,4.052519084,7.984473953,16.49442379,26.56931217,22.22428941,14.09173333,9.380769231,9.205823476,10.03674541,12.03950178,13.39659803,16.09252174,16.06715064,15.40293578,12.2103321,10.08414986,8.166666667,6.936714443,5.595973154,4.439393939,3.4275,2.481220657,2.607459207,2.80270793,4.727938931,9.315219612,19.24349442,30.99753086,25.92833764,16.44035556,10.94423077,10.74012739,11.70953631,14.04608541,15.62936437,18.7746087,18.74500907,17.97009174,14.24538745,11.7648415,9.527777778,8.092833517,6.528635347,5.179292929,3.917142857,2.835680751,2.97995338,3.203094778,5.403358779,10.64596527,21.99256506,35.42574956,29.63238587,18.78897778,12.50769231,12.2744313,13.38232721,16.05266904,17.86213071,21.45669565,21.42286751,20.53724771,16.2804428,13.44553314,10.88888889,9.248952591,7.461297539,5.919191919,"['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08']"
135,Livonia Av (L),40.66404,-73.90057,2.64691358,1.953869048,2.0256,2.474201474,3.7342723,7.036855037,13.27790433,20.3941048,17.87253829,11.20962389,8.070615034,7.671981777,8.020242915,9.79853686,11.09272626,12.45104697,12.48433875,12.19672131,9.891330166,9.707172496,7.44458518,5.988372093,5.170945946,3.898349262,20.3941048,traffic_07,3.176296296,2.344642857,2.43072,2.969041769,4.481126761,8.444226044,15.93348519,24.47292576,21.44704595,13.45154867,9.684738041,9.206378132,9.624291498,11.75824423,13.31127152,14.94125637,14.9812065,14.63606557,11.8695962,11.64860699,8.933502217,7.186046512,6.205135135,4.678019114,3.705679012,2.735416667,2.83584,3.463882064,5.227981221,9.851597052,18.58906606,28.55174672,25.02155361,15.69347345,11.29886105,10.74077449,11.22834008,13.7179516,15.52981677,17.43146576,17.47807425,17.07540984,13.84786223,13.59004149,10.42241925,8.38372093,7.239324324,5.457688966,4.235061728,3.126190476,3.24096,3.958722359,5.974835681,11.25896806,21.24464692,32.63056769,28.59606127,17.93539823,12.91298405,12.27517084,12.83238866,15.67765898,17.74836202,19.92167516,19.974942,19.5147541,15.82612827,15.53147599,11.91133629,9.581395349,8.273513514,6.237358818,"['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08']","['traffic_06', 'traffic_07', 'traffic_08']"
372,Longwood Av (6),40.816105,-73.89644,2.014124294,1.526530612,1.488215488,2.264236902,3.499312242,8.349272349,15.05344995,22.3715035,19.27385159,10.7284827,8.046973803,8.570119157,9.322434151,11.42021277,14.25193465,17.28266667,17.75440141,16.05586592,9.273612463,6.263429752,4.619733925,4.318077803,3.410614525,2.813996317,22.3715035,traffic_07,2.416949153,1.831836735,1.785858586,2.717084282,4.199174691,10.01912682,18.06413994,26.8458042,23.12862191,12.87417924,9.656368564,10.28414299,11.18692098,13.70425532,17.10232158,20.7392,21.30528169,19.26703911,11.12833496,7.516115702,5.54368071,5.181693364,4.09273743,3.37679558,2.819774011,2.137142857,2.083501684,3.169931663,4.899037139,11.68898129,21.07482993,31.3201049,26.98339223,15.01987578,11.26576332,11.99816682,13.05140781,15.98829787,19.95270851,24.19573333,24.85616197,22.47821229,12.98305745,8.768801653,6.467627494,6.045308924,4.774860335,3.939594843,3.22259887,2.44244898,2.381144781,3.622779043,5.598899587,13.35883576,24.08551992,35.79440559,30.83816254,17.16557232,12.87515808,13.71219065,14.91589464,18.27234043,22.80309544,27.65226667,28.40704225,25.68938547,14.83777994,10.0214876,7.391574279,6.908924485,5.45698324,4.502394107,"['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08', 'traffic_15', 'traffic_16', 'traffic_17']","['traffic_06', 'traffic_07', 'traffic_08', 'traffic_14', 'traffic_15', 'traffic_16', 'traffic_17']"
372,Longwood Av (6),40.816105,-73.89644,2.10534846,1.551020408,1.472222222,2.138121547,3.506426735,7.896866841,12.9056713,18.98697775,17.52651312,10.52073991,8.036015757,7.849035187,8.717256886,10.61626638,13.13048186,16.26046765,16.31818182,15.09028177,9.170820669,6.337319069,4.6194626,4.501428571,3.698399326,3.051094891,18.98697775,traffic_07,2.526418152,1.86122449,1.766666667,2.565745856,4.207712082,9.476240209,15.48680556,22.7843733,21.03181575,12.62488789,9.643218908,9.418842225,10.46070826,12.73951965,15.75657823,19.51256117,19.58181818,18.10833813,11.0049848,7.604782882,5.54335512,5.401714286,4.438079191,3.661313869,2.947487844,2.171428571,2.061111111,2.993370166,4.908997429,11.05561358,18.06793981,26.58176886,24.53711837,14.72903587,11.25042206,10.98864926,12.20415964,14.86277293,18.38267461,22.7646547,22.84545455,21.12639448,12.83914894,8.872246696,6.46724764,6.302,5.177759056,4.271532847,3.368557536,2.481632653,2.355555556,3.420994475,5.610282776,12.63498695,20.64907407,30.37916441,28.042421,16.83318386,12.85762521,12.5584563,13.94761102,16.9860262,21.00877098,26.01674823,26.10909091,24.14445083,14.67331307,10.13971051,7.39114016,7.202285714,5.917438922,4.881751825,"['traffic_07', 'traffic_08', 'traffic_15', 'traffic_16']","['traffic_07', 'traffic_08', 'traffic_15', 'traffic_16', 'traffic_17']","['traffic_06', 'traffic_07', 'traffic_08', 'traffic_14', 'traffic_15', 'traffic_16', 'traffic_17']"
629,Lorimer St (L)/Metropolitan Av (G),40.71406,-73.95027,33.73971292,26.21995465,15.69811321,9.789052069,7.202998847,11.01832208,26.58377897,62.35871404,123.8018242,84.26672039,58.62205387,51.34014718,58.39032258,60.82982172,68.4295082,75.73757131,78.64828137,86.53713839,91.92086331,71.63472563,60.88023451,60.48965517,61.30690537,45.33333333,123.8018242,traffic_08,40.4876555,31.46394558,18.83773585,11.74686248,8.643598616,13.2219865,31.90053476,74.83045685,148.5621891,101.1200645,70.34646465,61.60817661,70.0683871,72.99578606,82.11540984,90.88508557,94.37793765,103.8445661,110.305036,85.96167076,73.05628141,72.58758621,73.56828645,54.4,47.23559809,36.70793651,21.97735849,13.7046729,10.08419839,15.42565092,37.21729055,87.30219966,173.3225539,117.9734085,82.07087542,71.87620605,81.74645161,85.16175041,95.80131148,106.0325998,110.1075939,121.1519937,128.6892086,100.2886159,85.23232831,84.68551724,85.82966752,63.46666667,53.98354067,41.95192744,25.11698113,15.66248331,11.52479815,17.62931533,42.53404635,99.77394247,198.0829187,134.8267526,93.7952862,82.14423549,93.42451613,97.32771475,109.4872131,121.1801141,125.8372502,138.4594214,147.0733813,114.615561,97.40837521,96.78344828,98.09104859,72.53333333,['traffic_08'],"['traffic_08', 'traffic_18']","['traffic_08', 'traffic_09', 'traffic_16', 'traffic_17', 'traffic_18']"
629,Lorimer St (L)/Metropolitan Av (G),40.71406,-73.95027,30.59125364,18.60402219,13.00468019,9.445923461,7.787681159,11.56893438,26.92739274,64.42614514,120.9028832,89.83821263,56.55709165,55.74660397,52.77400835,55.46337742,61.26964014,69.62209889,75.44205128,88.8234391,90.61892451,76.49221992,60.82451545,60.11225597,55.63726027,47.15486726,120.9028832,traffic_08,36.70950437,22.32482663,15.60561622,11.33510815,9.345217391,13.88272125,32.31287129,77.31137416,145.0834598,107.8058552,67.86850998,66.89592476,63.32881002,66.5560529,73.52356817,83.54651867,90.53046154,106.5881269,108.7427094,91.7906639,72.98941854,72.13470716,66.76471233,56.58584071,42.8277551,26.04563107,18.20655226,13.22429285,10.90275362,16.19650813,37.69834983,90.19660319,169.2640364,125.7734977,79.17992832,78.04524556,73.88361169,77.64872838,85.7774962,97.47093845,105.6188718,124.3528147,126.8664943,107.0891079,85.15432163,84.15715835,77.89216438,66.01681416,48.94600583,29.76643551,20.8074883,15.11347754,12.46028986,18.510295,43.08382838,103.0818322,193.4446131,143.7411402,90.49134665,89.19456635,84.43841336,88.74140387,98.03142423,111.3953582,120.7072821,142.1175026,144.9902792,122.3875519,97.31922472,96.17960954,89.01961644,75.44778761,['traffic_08'],"['traffic_08', 'traffic_09', 'traffic_17', 'traffic_18']","['traffic_08', 'traffic_09', 'traffic_17', 'traffic_18', 'traffic_19']"
99,"Lorimer St (M,J)",40.70387,-73.94741,4.909235669,3.870886076,2.58028169,2.123919308,2.235789474,3.703071672,9.582692308,19.91160221,28.40878378,19.38751069,13.46735395,13.11861472,13.66032844,14.30756014,20.25443787,19.07937877,24.37868284,24.65449915,21.89017857,15.34594096,12.83892617,9.353059178,8.395675676,6.709884467,28.40878378,traffic_08,5.891082803,4.645063291,3.096338028,2.54870317,2.682947368,4.443686007,11.49923077,23.89392265,34.09054054,23.26501283,16.16082474,15.74233766,16.39239412,17.16907216,24.30532544,22.89525453,29.25441941,29.58539898,26.26821429,18.41512915,15.40671141,11.22367101,10.07481081,8.051861361,6.872929936,5.419240506,3.612394366,2.973487032,3.130105263,5.184300341,13.41576923,27.87624309,39.7722973,27.14251497,18.85429553,18.36606061,19.12445981,20.03058419,28.35621302,26.71113028,34.13015598,34.51629881,30.64625,21.48431734,17.97449664,13.09428285,11.75394595,9.393838254,7.85477707,6.193417722,4.128450704,3.398270893,3.577263158,5.924914676,15.33230769,31.85856354,45.45405405,31.02001711,21.54776632,20.98978355,21.8565255,22.89209622,32.40710059,30.52700604,39.00589255,39.44719864,35.02428571,24.55350554,20.54228188,14.96489468,13.43308108,10.73581515,"['traffic_08', 'traffic_16', 'traffic_17']","['traffic_08', 'traffic_16', 'traffic_17', 'traffic_18']","['traffic_07', 'traffic_08', 'traffic_09', 'traffic_14', 'traffic_15', 'traffic_16', 'traffic_17', 'traffic_18']"
99,"Lorimer St (M,J)",40.70387,-73.94741,5.887292818,4.008278146,2.691743119,2.267045455,2.456681351,3.683730715,9.945978391,19.73155851,28.52038627,20.13692062,14.19810327,13.27564103,14.16552089,15.04807692,19.77789642,18.56263499,21.1188172,24.82446517,19.86861733,15.43665292,12.49294911,9.819066148,8.713888889,7.830033003,28.52038627,traffic_08,7.064751381,4.809933775,3.230091743,2.720454545,2.948017621,4.420476858,11.93517407,23.67787022,34.22446352,24.16430474,17.03772392,15.93076923,16.99862507,18.05769231,23.73347571,22.27516199,25.34258065,29.7893582,23.84234079,18.5239835,14.99153893,11.78287938,10.45666667,9.396039604,8.242209945,5.611589404,3.768440367,3.173863636,3.439353891,5.157223001,13.92436975,27.62418192,39.92854077,28.19168887,19.87734457,18.58589744,19.83172924,21.06730769,27.68905499,25.98768898,29.56634409,34.75425123,27.81606426,21.61131408,17.49012876,13.74669261,12.19944444,10.9620462,9.419668508,6.413245033,4.306788991,3.627272727,3.930690162,5.893969144,15.91356543,31.57049362,45.63261803,32.21907299,22.71696523,21.24102564,22.66483342,24.07692308,31.64463428,29.70021598,33.79010753,39.71914427,31.78978772,24.69864467,19.98871858,15.71050584,13.94222222,12.52805281,"['traffic_08', 'traffic_17']","['traffic_08', 'traffic_16', 'traffic_17']","['traffic_07', 'traffic_08', 'traffic_09', 'traffic_14', 'traffic_15', 'traffic_16', 'traffic_17', 'traffic_18']"
296,Marble Hill-225 St (1),40.87456,-73.90983,2.048821549,1.558510638,1.367601246,1.891791045,4.258559622,10.87406716,17.78758741,37.30402629,31.46594684,18.65551839,14.89715719,12.7881568,14.09563758,15.93036913,18.02321725,20.75842235,20.50492611,19.00748752,14.18602694,10.38509874,8.488073394,6.695238095,5.393406593,3.348623853,37.30402629,traffic_07,2.458585859,1.870212766,1.641121495,2.270149254,5.110271547,13.0488806,21.3451049,44.76483155,37.75913621,22.38662207,17.87658863,15.34578816,16.9147651,19.11644295,21.6278607,24.91010682,24.60591133,22.80898502,17.02323232,12.46211849,10.18568807,8.034285714,6.472087912,4.018348624,2.868350168,2.181914894,1.914641745,2.648507463,5.961983471,15.22369403,24.90262238,52.22563681,44.05232558,26.11772575,20.85602007,17.90341952,19.73389262,22.30251678,25.23250415,29.06179129,28.70689655,26.61048253,19.86043771,14.53913824,11.88330275,9.373333333,7.550769231,4.688073394,3.278114478,2.493617021,2.188161994,3.026865672,6.813695396,17.39850746,28.46013986,59.68644207,50.34551495,29.84882943,23.83545151,20.46105088,22.55302013,25.4885906,28.8371476,33.21347576,32.80788177,30.41198003,22.6976431,16.61615799,13.58091743,10.71238095,8.629450549,5.357798165,"['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08']"
296,Marble Hill-225 St (1),40.87456,-73.90983,2.158405172,1.706766917,1.689378758,2,4.325448613,10.64879199,18.00940786,34.67070601,30.87883515,17.90353189,14.68040148,13.31702238,13.78064177,15.77518172,17.00103146,19.81502591,18.84444444,18.01659529,15.09589041,10.60155383,9.113608748,7.306775408,5.474316211,3.627318718,34.67070601,traffic_07,2.590086207,2.048120301,2.027254509,2.4,5.190538336,12.77855038,21.61128943,41.60484721,37.05460218,21.48423827,17.61648177,15.98042686,16.53677012,18.93021807,20.40123775,23.77803109,22.61333333,21.61991435,18.11506849,12.72186459,10.9363305,8.768130489,6.569179453,4.352782462,3.021767241,2.389473684,2.365130261,2.8,6.055628059,14.90830878,25.213171,48.53898841,43.23036921,25.06494465,20.55256207,18.64383134,19.29289847,22.08525441,23.80144404,27.74103627,26.38222222,25.2232334,21.13424658,14.84217536,12.75905225,10.22948557,7.664042695,5.078246206,3.453448276,2.730827068,2.703006012,3.2,6.920717781,17.03806718,28.81505257,55.47312961,49.40613625,28.64565103,23.48864237,21.30723581,22.04902683,25.24029076,27.20165034,31.70404145,30.15111111,28.82655246,24.15342466,16.96248613,14.581774,11.69084065,8.758905937,5.803709949,"['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08']"
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,11.58037825,8.889400922,5.813242784,3.79202773,3.391655451,7.120930233,17.21335992,45.81481481,90.55595996,57.38888889,36.38777293,32.67172168,37.41358025,43.0979021,51.99038462,63.16346154,71.4886562,72.91783217,61.33419466,48.954947,35.05812897,27.96432015,24.87022133,16.54300518,90.55595996,traffic_08,13.8964539,10.66728111,6.975891341,4.550433276,4.069986541,8.545116279,20.6560319,54.97777778,108.667152,68.86666667,43.66532751,39.20606601,44.8962963,51.71748252,62.38846154,75.79615385,85.78638743,87.5013986,73.60103359,58.7459364,42.06975477,33.55718419,29.84426559,19.85160622,16.21252955,12.44516129,8.138539898,5.308838821,4.748317631,9.969302326,24.09870389,64.14074074,126.7783439,80.34444444,50.9428821,45.74041035,52.37901235,60.33706294,72.78653846,88.42884615,100.0841187,102.084965,85.86787252,68.5369258,49.08138056,39.15004822,34.81830986,23.16020725,18.5286052,14.22304147,9.301188455,6.067244367,5.426648721,11.39348837,27.54137587,73.3037037,144.8895359,91.82222222,58.22043668,52.27475468,59.8617284,68.95664336,83.18461538,101.0615385,114.3818499,116.6685315,98.13471146,78.32791519,56.09300636,44.74291225,39.79235412,26.46880829,['traffic_08'],"['traffic_08', 'traffic_16', 'traffic_17']","['traffic_08', 'traffic_09', 'traffic_15', 'traffic_16', 'traffic_17', 'traffic_18']"
101,"Marcy Av (M,J,Z)",40.70836,-73.957756,12.27253814,7.801652893,5.480846774,3.958027282,3.709752322,7.390961263,17.80700713,42.82896175,83.39978958,56.21504237,35.45299145,33.53753281,36.82266527,43.52824268,48.175,59.32439402,65.85432867,71.61491003,63.42421053,48.29919571,38.17535288,28.7515528,23.99354081,18.7212806,83.39978958,traffic_08,14.72704577,9.361983471,6.577016129,4.749632739,4.451702786,8.869153515,21.36840855,51.3947541,100.0797475,67.45805085,42.54358974,40.24503937,44.18719832,52.23389121,57.81,71.18927282,79.0251944,85.93789203,76.10905263,57.95903485,45.81042345,34.50186335,28.79224897,22.46553672,17.1815534,10.92231405,7.673185484,5.541238195,5.193653251,10.34734577,24.92980998,59.96054645,116.7597054,78.70105932,49.63418803,46.95254593,51.55173137,60.93953975,67.445,83.05415162,92.19606013,100.260874,88.79389474,67.61887399,53.44549403,40.25217391,33.59095713,26.20979284,19.63606103,12.48264463,8.769354839,6.332843652,5.935603715,11.82553802,28.4912114,68.5263388,133.4396633,89.9440678,56.72478632,53.66005249,58.91626443,69.64518828,77.08,94.91903043,105.3669259,114.583856,101.4787368,77.27871314,61.0805646,46.00248447,38.3896653,29.95404896,"['traffic_08', 'traffic_17']","['traffic_08', 'traffic_16', 'traffic_17', 'traffic_18']","['traffic_08', 'traffic_09', 'traffic_15', 'traffic_16', 'traffic_17', 'traffic_18']"
448,Mets-Willets Point (7),40.754623,-73.84563,9.741444867,5.813648294,3.785553047,4.955555556,8.265023112,9.842105263,9.946308725,14.45069034,15.962,13.89202825,11.95980861,11.73523622,13.2594697,15.32824427,20.67805295,38.08710218,46.92105263,30.35008818,31.43284936,18.21853659,22.48170732,38.35505618,62.14448237,36.8057554,62.14448237,traffic_22,11.68973384,6.976377953,4.542663657,5.946666667,9.918027735,11.81052632,11.93557047,17.3408284,19.1544,16.67043391,14.35177033,14.08228346,15.91136364,18.39389313,24.81366354,45.70452261,56.30526316,36.42010582,37.71941924,21.8622439,26.97804878,46.02606742,74.57337884,44.16690647,13.63802281,8.139107612,5.299774266,6.937777778,11.57103236,13.77894737,13.92483221,20.23096647,22.3468,19.44883956,16.74373206,16.42933071,18.56325758,21.45954198,28.94927412,53.32194305,65.68947368,42.49012346,44.00598911,25.50595122,31.47439024,53.69707865,87.00227531,51.52805755,15.58631179,9.30183727,6.056884876,7.928888889,13.22403698,15.74736842,15.91409396,23.12110454,25.5392,22.22724521,19.13569378,18.77637795,21.21515152,24.52519084,33.08488471,60.93936348,75.07368421,48.56014109,50.29255898,29.14965854,35.97073171,61.36808989,99.43117179,58.88920863,['traffic_22'],"['traffic_16', 'traffic_22']","['traffic_16', 'traffic_22']"
448,Mets-Willets Point (7),40.754623,-73.84563,35.37359793,20.6297619,4.92782305,4.456859972,8.961232604,8.704903678,9.357695011,14.08411802,15.59299517,14.47355164,12.78754366,12.64504717,16.61247086,20.82416336,28.98802083,55.5480226,74.36411333,66.70138533,78.51371308,81.61462882,52.12808989,140.7694764,190.3611281,94.04695525,190.3611281,traffic_22,42.44831752,24.75571429,5.91338766,5.348231966,10.75347913,10.44588441,11.22923401,16.90094162,18.7115942,17.36826196,15.34505239,15.1740566,19.93496503,24.98899603,34.785625,66.65762712,89.23693599,80.04166239,94.2164557,97.93755459,62.55370787,168.9233716,228.4333538,112.8563463,49.5230371,28.88166667,6.89895227,6.23960396,12.54572565,12.18686515,13.10077301,19.71776522,21.83019324,20.26297229,17.90256112,17.70306604,23.25745921,29.1538287,40.58322917,77.76723164,104.1097587,93.38193946,109.9191983,114.2604803,72.97932584,197.0772669,266.5055794,131.6657373,56.59775669,33.00761905,7.88451688,7.130975955,14.33797217,13.92784588,14.97231202,22.53458883,24.94879227,23.15768262,20.46006985,20.23207547,26.57995338,33.31866137,46.38083333,88.87683616,118.9825813,106.7222165,125.6219409,130.5834061,83.40494382,225.2311622,304.577805,150.4751284,['traffic_22'],"['traffic_21', 'traffic_22']","['traffic_21', 'traffic_22']"
108,Middle Village-Metropolitan Av (M),40.711395,-73.8896,1.946949602,1.874301676,2.156716418,1.961538462,4.536585366,12.48174442,21.13352273,36.87881508,30.82021467,16.2544964,11.33452915,9.940366972,10.7488458,12.42218247,17.02777778,18.34916447,20.37219344,14.65722121,11.59539171,8.398,7.035869565,4.985555556,4.112195122,2.485576923,36.87881508,traffic_07,2.336339523,2.249162011,2.588059701,2.353846154,5.443902439,14.97809331,25.36022727,44.2545781,36.9842576,19.50539568,13.60143498,11.92844037,12.89861496,14.90661896,20.43333333,22.01899736,24.44663212,17.58866545,13.91447005,10.0776,8.443043478,5.982666667,4.934634146,2.982692308,2.725729443,2.624022346,3.019402985,2.746153846,6.351219512,17.47444219,29.58693182,51.63034111,43.14830054,22.75629496,15.86834081,13.91651376,15.04838412,17.39105546,23.83888889,25.68883026,28.52107081,20.52010969,16.23354839,11.7572,9.850217391,6.979777778,5.757073171,3.479807692,3.115119363,2.998882682,3.450746269,3.138461538,7.258536585,19.97079108,33.81363636,59.00610413,49.31234347,26.00719424,18.13524664,15.90458716,17.19815328,19.87549195,27.24444444,29.35866315,32.5955095,23.45155393,18.55262673,13.4368,11.2573913,7.976888889,6.579512195,3.976923077,"['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08']"
